Word	Count
dive	2
neat	1
we've	3
rusting	1
needing	2
exercise	1
chance	2
skills	1
both	3
lay	1
flabby	1
fat	2
lazy	1
flying	1
walked	1
oops-a-daisie	1
hops	5
edge	5
basin	1
sakes	1
wine's	1
lord	2
freshly	1
pressed	1
ascents	1
top	6
tiered	1
pastry	1
desserts	2
appear	1
cups	2
enter	5
outer	2
opposite	2
direction	1
dessert	1
soft	1
shoeing	1
brewing	1
busby	1
berkeley	1
teacups	2
circling	1
opposing	1
directions	1
smudge	1
icing	1
piping	2
heaven's	1
sake	2
steams	1
clean	2
impressed	1
lump	1
unable	3
resist	1
joins	2
descend	3
lowered	1
dance;	1
beyonce	1
command	1
anybody	2
obsessed	1
ties	1
causing	4
dives	1
punch	2
bowl	5
esther	1
williams	1
ease	1
indeed	2
splashes	1
launch	1
"singin'	1
rain"	1
dancing	1
under	7
finale	1
bollywood	1
punctuated	1
explosions	3
candy-colored	1
powders	1
candlelight's	1
glowing	1
til	1
shout	1
"enough	1
done!"	1
sleep	2
digest	1
prop	1
itself	2
whooshing	1
overwhelmed	1
surely	2
master's	1
waiting	4
valuable	1
mentioned	1
mind	3
nighty-night	1
hurries	1
sticks	1
wooden	1
teenage	1
slashed	2
recognition	1
survived	1
bright	1
engaging	1
resembling	1
"prince	1
fellow"	1
referring	1
study	2
royal	1
queen	2
pristine	1
four-poster	1
faded	1
coverlet	1
gray	1
slept	1
straw	1
bits	1
crumpled	1
blankets:	1
resting	3
nocturnal	1
carnivore	1
glow	1
mesmerized	1
unprotected	1
touch	2
cuts	2
bears	1
backing	1
realize	1
damned	1
covers	2
panicked	2
protective	1
chess	2
upper	2
landing	12
checkmate	1
cheated	1
racing	1
getting	2
board	1
wearing	1
cosy	1
shutters	1
towards	5
exit	3
growls	3
playful	1
yaps	1
hind	3
pants	1
playfully	2
playtime	1
`stop	1
her'	1
scrambles	3
scooting	1
low	4
postern	2
excitement	2
provided	1
cloak	2
bewildered	2
shimmies	1
`doggie	1
door.'	1
settles	1
67	2
68	2
howl	3
landscape	2
glimpse	1
escaped	2
flitting	1
trees	4
closing	1
pond	4
hesitate	1
increasing	1
slide	4
land	3
wolf's	1
jaws	1
snap	1
thigh	1
bank	1
seizes	1
lunges	2
bared	1
razors	1
beats	1
confront	1
diving	1
hurls	3
howling	1
tearing	1
shreds	1
oversize	1
remaining	1
pack	1
panic	1
echoing	1
shoulders	1
slump	1
collapses	2
blanket	1
stirs	2
to:	6
slumped	2
border	1
separates	2
carriage	4
squeezed	1
downed	1
restored	2
upright	1
sort	1
definitely	1
angry	1
playing	1
frostbite	1
starvation	1
breaths	2
villeneuve	1
cooking	1
offer	2
feed	1
fist	1
intervene	1
thoughts	1
blood	1
countless	1
widows	2
lefou's	2
halloween	1
mask	4
bean	1
father-in-law	2
tied	2
secures	1
knot	1
darkness	2
blessing	1
finished	1
exhausting	1
options	1
gruesome	1
alternative	1
apology	1
lies	4
dabs	1
gash	1
bares	1
fangs	3
lets	3
roar	2
rooooaarrrr	1
hurts	1
wouldn't	3
hadn't	2
none	1
anxiously	1
battle	1
shouldn't	2
control	1
temper	1
silenced	2
dabbing	1
slows	1
slip	1
eternally	1
looked	2
cursed	1
cruel	1
innocent	2
twisted	1
notes	2
melody	5
downstairs	1
sadly	2
begun	1
deathbed	2
approaches:	1
cruelty	1
written	1
placing	1
tremble	1
refrain	1
drifts	1
dancing:	1
reach	2
drifting	1
tucks	1
cupboard:	1
relive	1
undo	1
wafts	1
in:	1
o	1
sings:	1
midst	1
sorrow	1
endure	1
wiser	1
unsure	3
childhood	4
precious	1
couldn't	2
secure	1
stronger	1
pan	1
rising	3
72b	2
72c	2
closed	2
mother's	1
on:	1
shining	1
weakly	1
sunrise	1
adjusts	1
silhouetted	1
